Year,Region,Crop_Type,Season,Price_per_kg
2000,Zamfara,Cassava,Wet,127.57734237046671
2000,Zamfara,Rice,Wet,168.52177514506545
2000,Zamfara,Yam,Wet,119.38878848036764
2000,Zamfara,Sorghum,Wet,133.6025185794455
2000,Zamfara,Millet,Wet,142.3951343142211
2000,Zamfara,Groundnut,Wet,121.78391366081053
2000,Zamfara,Beans,Wet,164.99077739811003
2000,Zamfara,Maize,Dry,120.13545728277072
2000,Zamfara,Cassava,Dry,122.49619807178786
2000,Zamfara,Rice,Dry,206.4097445203989
2000,Zamfara,Yam,Dry,174.83333006024117
2000,Zamfara,Sorghum,Dry,147.79025229218826
2000,Zamfara,Millet,Dry,133.1570957801718
2000,Zamfara,Groundnut,Dry,179.99673897554587
2000,Zamfara,Beans,Dry,142.75387739819342
2001,Abia,Maize,Wet,124.55331966739374
2001,Abia,Cassava,Wet,140.82054554739216
2001,Abia,Rice,Wet,170.53721295803595
2001,Abia,Yam,Wet,110.22945357913633
2001,Abia,Sorghum,Wet,200.30843376375077
2001,Abia,Millet,Wet,99.2010080632033
2001,Abia,Groundnut,Wet,103.94171472311592
2001,Abia,Beans,Wet,134.00319610036445
2001,Abia,Maize,Dry,142.9415231434566
2001,Abia,Cassava,Dry,161.52969247757792
2001,Abia,Rice,Dry,173.28866441426078
2001,Abia,Yam,Dry,140.43876305904558
2001,Abia,Sorghum,Dry,150.33627710575274
2001,Abia,Millet,Dry,166.75684657990593
2001,Abia,Groundnut,Dry,148.8581435039487
2001,Abia,Beans,Dry,174.7884027214847
2001,Adamawa,Maize,Wet,109.4853323656273
2001,Adamawa,Cassava,Wet,154.5127198193574
2001,Adamawa,Rice,Wet,180.94672104619
2001,Adamawa,Yam,Wet,132.40015791079264
2001,Adamawa,Sorghum,Wet,117.06391371942703
2001,Adamawa,Millet,Wet,141.7632823331408
2001,Adamawa,Groundnut,Wet,170.23332544769391
2001,Adamawa,Beans,Wet,146.2395121279751
2001,Adamawa,Maize,Dry,103.64346254373234
2001,Adamawa,Cassava,Dry,172.40353362081083
2001,Adamawa,Rice,Dry,213.72437355274326
2001,Adamawa,Yam,Dry,151.85823530541498
2001,Adamawa,Sorghum,Dry,183.08461488400636
2001,Adamawa,Millet,Dry,188.8399116492679
2001,Adamawa,Groundnut,Dry,128.9330489605453
2001,Adamawa,Beans,Dry,169.07247488567432
2001,Akwa Ibom,Maize,Wet,128.95627884452557
2001,Akwa Ibom,Cassava,Wet,117.90819944684894
2001,Akwa Ibom,Rice,Wet,164.84825379635544
2001,Akwa Ibom,Yam,Wet,95.30884130329318
2001,Akwa Ibom,Sorghum,Wet,131.28462963958535
2001,Akwa Ibom,Millet,Wet,155.2992868433406
2001,Akwa Ibom,Groundnut,Wet,147.92796952539575
2001,Akwa Ibom,Beans,Wet,141.37613948439454
2001,Akwa Ibom,Maize,Dry,155.71165840861468
2001,Akwa Ibom,Cassava,Dry,163.70843344670882
2001,Akwa Ibom,Rice,Dry,219.64700280223803
2001,Akwa Ibom,Yam,Dry,169.95718278581876
2001,Akwa Ibom,Sorghum,Dry,182.2569383741262
2001,Akwa Ibom,Millet,Dry,88.80347445241674
2001,Akwa Ibom,Groundnut,Dry,144.04015370429204
2001,Akwa Ibom,Beans,Dry,168.76909580040157
2001,Anambra,Maize,Wet,116.27266233572051
2001,Anambra,Cassava,Wet,157.7941989697477
2001,Anambra,Rice,Wet,168.74746812635982
2001,Anambra,Yam,Wet,127.09948027617611
2001,Anambra,Sorghum,Wet,153.73631066996265
2001,Anambra,Millet,Wet,152.05519432111888
2001,Anambra,Groundnut,Wet,110.64403499028847
2001,Anambra,Beans,Wet,163.0307883094429
2001,Anambra,Maize,Dry,133.23179508383984
2001,Anambra,Cassava,Dry,163.6072214152051
2001,Anambra,Rice,Dry,179.75636481477838
2001,Anambra,Yam,Dry,149.34909205813233
2001,Anambra,Sorghum,Dry,137.43425195178597
2001,Anambra,Millet,Dry,144.27576226661367
2001,Anambra,Groundnut,Dry,175.4808025449616
2001,Anambra,Beans,Dry,132.92742052158206
2001,Bauchi,Maize,Wet,111.94624855651269
2001,Bauchi,Cassava,Wet,185.30391964947182
2001,Bauchi,Rice,Wet,194.73419719242776
2001,Bauchi,Yam,Wet,109.61845232351581
2001,Bauchi,Sorghum,Wet,134.11990004487586
2001,Bauchi,Millet,Wet,125.83601137380224
2001,Bauchi,Groundnut,Wet,132.29652192775242
2001,Bauchi,Beans,Wet,109.54361732117397
2001,Bauchi,Maize,Dry,134.20131279862915
2001,Bauchi,Cassava,Dry,149.7232289400878
2001,Bauchi,Rice,Dry,220.78025668224316
2001,Bauchi,Yam,Dry,143.27394727206178
2001,Bauchi,Sorghum,Dry,164.62990716150725
2001,Bauchi,Millet,Dry,165.2657567526423
2001,Bauchi,Groundnut,Dry,191.3164007704178
2001,Bauchi,Beans,Dry,162.65035567171464
2001,Bayelsa,Maize,Wet,100.22703504217927
2001,Bayelsa,Cassava,Wet,173.9425245934986
2001,Bayelsa,Rice,Wet,157.49721834052616
2001,Bayelsa,Yam,Wet,126.53582440304679
2001,Bayelsa,Sorghum,Wet,119.0096771007029
2001,Bayelsa,Millet,Wet,165.4774750018854
2001,Bayelsa,Groundnut,Wet,153.02250290655874
2001,Bayelsa,Beans,Wet,147.66990820697984
2001,Bayelsa,Maize,Dry,125.63045355656865
2001,Bayelsa,Cassava,Dry,154.21877783414286
2001,Bayelsa,Rice,Dry,215.76514632457594
2001,Bayelsa,Yam,Dry,129.66792634413818
2001,Bayelsa,Sorghum,Dry,179.96432352179133
2001,Bayelsa,Millet,Dry,153.71925364495013
2001,Bayelsa,Groundnut,Dry,193.91371860278468
2001,Bayelsa,Beans,Dry,140.02578999320716
2001,Benue,Maize,Wet,134.39280571969914
2001,Benue,Cassava,Wet,122.83554068065027
2001,Benue,Rice,Wet,181.48718185317037
2001,Benue,Yam,Wet,154.98933464760415
2001,Benue,Sorghum,Wet,132.5890116253126
2001,Benue,Millet,Wet,154.6173863498455
2001,Benue,Groundnut,Wet,165.46539508708562
2001,Benue,Beans,Wet,165.66693475932436
2001,Benue,Maize,Dry,139.1647328414429
2001,Benue,Cassava,Dry,189.38270425284512
2001,Benue,Rice,Dry,171.65879400718288
2001,Benue,Yam,Dry,130.96757238112693
2001,Benue,Sorghum,Dry,182.51523447324996
2001,Benue,Millet,Dry,169.1167911706259
2001,Benue,Groundnut,Dry,150.73090291840168
2001,Benue,Beans,Dry,182.6053183243522
2001,Borno,Maize,Wet,133.14290500388984
2001,Borno,Cassava,Wet,175.87708547527683
2001,Borno,Rice,Wet,195.7871045524811
2001,Borno,Yam,Wet,103.86929302777703
2001,Borno,Sorghum,Wet,121.98551084711575
2001,Borno,Millet,Wet,167.49564427856845
2001,Borno,Groundnut,Wet,146.76565031455846
2001,Borno,Beans,Wet,157.06727834356272
2001,Borno,Maize,Dry,121.88313116972333
2001,Borno,Cassava,Dry,171.32586680466238
2001,Borno,Rice,Dry,183.1240033157776
2001,Borno,Yam,Dry,127.83727043993517
2001,Borno,Sorghum,Dry,162.71733327722256
2001,Borno,Millet,Dry,142.02356272839754
2001,Borno,Groundnut,Dry,186.20500703808048
2001,Borno,Beans,Dry,178.41035998325137
2001,Cross River,Maize,Wet,80.5604459174238
2001,Cross River,Cassava,Wet,146.02377915064426
2001,Cross River,Rice,Wet,198.52873455006923
2001,Cross River,Yam,Wet,162.5977304073748
2001,Cross River,Sorghum,Wet,147.03007351584031
2001,Cross River,Millet,Wet,154.64900663033137
2001,Cross River,Groundnut,Wet,141.19772684175788
2001,Cross River,Beans,Wet,136.30300178132663
2001,Cross River,Maize,Dry,144.96600561725842
2001,Cross River,Cassava,Dry,166.6363490008113
2001,Cross River,Rice,Dry,166.62950357022328
2001,Cross River,Yam,Dry,145.86427669313667
2001,Cross River,Sorghum,Dry,182.06440496156935
2001,Cross River,Millet,Dry,181.42408028999463
2001,Cross River,Groundnut,Dry,148.75684539232486
2001,Cross River,Beans,Dry,137.28563781138905
2001,Delta,Maize,Wet,168.497176811939
2001,Delta,Cassava,Wet,134.08790374186998
2001,Delta,Rice,Wet,145.25594211128427
2001,Delta,Yam,Wet,138.65234137011547
2001,Delta,Sorghum,Wet,156.61396909896703
2001,Delta,Millet,Wet,161.37181280779686
2001,Delta,Groundnut,Wet,148.96230106140084
2001,Delta,Beans,Wet,155.38246600334693
2001,Delta,Maize,Dry,120.72781491818493
2001,Delta,Cassava,Dry,168.17176829616704
2001,Delta,Rice,Dry,202.66168026129876
2001,Delta,Yam,Dry,128.48029679187124
2001,Delta,Sorghum,Dry,148.08325529624187
2001,Delta,Millet,Dry,171.2322216858361
2001,Delta,Groundnut,Dry,126.73348631672343
2001,Delta,Beans,Dry,203.80110735258722
2001,Ebonyi,Maize,Wet,103.40693549505671
2001,Ebonyi,Cassava,Wet,128.7264442363835
2001,Ebonyi,Rice,Wet,156.62111192963417
2001,Ebonyi,Yam,Wet,126.78577966121523
2001,Ebonyi,Sorghum,Wet,135.01909840451992
2001,Ebonyi,Millet,Wet,118.40795077421654
2001,Ebonyi,Groundnut,Wet,142.44224380676832
2001,Ebonyi,Beans,Wet,151.22003255039658
2001,Ebonyi,Maize,Dry,110.80054851800344
2001,Ebonyi,Cassava,Dry,185.8474558148752
2001,Ebonyi,Rice,Dry,227.1183903610279
2001,Ebonyi,Yam,Dry,150.34862592845997
2001,Ebonyi,Sorghum,Dry,166.31422854489432
2001,Ebonyi,Millet,Dry,198.3389196682274
2001,Ebonyi,Groundnut,Dry,168.47379527439165
2001,Ebonyi,Beans,Dry,170.68086176941412
2001,Edo,Maize,Wet,125.69000849815119
2001,Edo,Cassava,Wet,151.39703735099442
2001,Edo,Rice,Wet,179.77806529385467
2001,Edo,Yam,Wet,152.52328302995727
2001,Edo,Sorghum,Wet,170.05795389595676
2001,Edo,Millet,Wet,137.33698281386307
2001,Edo,Groundnut,Wet,119.99942400551075
2001,Edo,Beans,Wet,161.75888944580618
2001,Edo,Maize,Dry,104.64570908659275
2001,Edo,Cassava,Dry,111.36380496431866
2001,Edo,Rice,Dry,168.6765689897098
2001,Edo,Yam,Dry,164.02868902113985
2001,Edo,Sorghum,Dry,175.50671868127918
2001,Edo,Millet,Dry,182.34739549400692
2001,Edo,Groundnut,Dry,166.06239636256024
2001,Edo,Beans,Dry,164.0406484753186
2001,Ekiti,Maize,Wet,144.9015530761983
2001,Ekiti,Cassava,Wet,150.72534053380025
2001,Ekiti,Rice,Wet,169.0705905021761
2001,Ekiti,Yam,Wet,124.11056393214844
2001,Ekiti,Sorghum,Wet,161.5824158016911
2001,Ekiti,Millet,Wet,162.13348674149674
2001,Ekiti,Groundnut,Wet,146.6952156484308
2001,Ekiti,Beans,Wet,105.79303782188056
2001,Ekiti,Maize,Dry,126.90150800278087
2001,Ekiti,Cassava,Dry,137.0807277296107
2001,Ekiti,Rice,Dry,213.77302134370507
2001,Ekiti,Yam,Dry,134.26054986725828
2001,Ekiti,Sorghum,Dry,133.73082129010962
2001,Ekiti,Millet,Dry,136.94712251157216
2001,Ekiti,Groundnut,Dry,135.86331318734932
2001,Ekiti,Beans,Dry,169.95420021817662
2001,Enugu,Maize,Wet,109.64869099880784
2001,Enugu,Cassava,Wet,145.26451883011833
2001,Enugu,Rice,Wet,183.1860070223301
2001,Enugu,Yam,Wet,136.48303047585276
2001,Enugu,Sorghum,Wet,127.74651693540035
2001,Enugu,Millet,Wet,127.34233237819878
2001,Enugu,Groundnut,Wet,134.45078086295646
2001,Enugu,Beans,Wet,144.35012173274103
2001,Enugu,Maize,Dry,95.23015437716104
2001,Enugu,Cassava,Dry,179.4509642534454
2001,Enugu,Rice,Dry,182.6721083759489
2001,Enugu,Yam,Dry,103.6806666908434
2001,Enugu,Sorghum,Dry,175.43473199769588
2001,Enugu,Millet,Dry,125.7698126520973
2001,Enugu,Groundnut,Dry,151.9413861399363
2001,Enugu,Beans,Dry,136.97035125894396
2001,Gombe,Maize,Wet,105.40358507344914
2001,Gombe,Cassava,Wet,167.75556755056274
2001,Gombe,Rice,Wet,194.43291618542827
2001,Gombe,Yam,Wet,144.77472296116588
2001,Gombe,Sorghum,Wet,181.5549182470786
2001,Gombe,Millet,Wet,147.80425346198288
2001,Gombe,Groundnut,Wet,128.35128249295855
2001,Gombe,Beans,Wet,133.94333377300626
2001,Gombe,Maize,Dry,127.37546258842474
2001,Gombe,Cassava,Dry,113.83678902939607
2001,Gombe,Rice,Dry,182.59083870403248
2001,Gombe,Yam,Dry,183.8165583665574
2001,Gombe,Sorghum,Dry,133.807633287654
2001,Gombe,Millet,Dry,137.43587754916828
2001,Gombe,Groundnut,Dry,158.00374631011866
2001,Gombe,Beans,Dry,176.76586305528986
2001,Imo,Maize,Wet,114.7958521157465
2001,Imo,Cassava,Wet,117.20032483266439
2001,Imo,Rice,Wet,132.18604347724258
2001,Imo,Yam,Wet,115.53996694644188
2001,Imo,Sorghum,Wet,173.4080119810673
2001,Imo,Millet,Wet,139.55750240627196
2001,Imo,Groundnut,Wet,94.49655281659858
2001,Imo,Beans,Wet,131.9981709005616
2001,Imo,Maize,Dry,126.23676703617487
2001,Imo,Cassava,Dry,165.50124125548058
2001,Imo,Rice,Dry,196.38671600798892
2001,Imo,Yam,Dry,146.56032842346283
2001,Imo,Sorghum,Dry,175.90758827611918
2001,Imo,Millet,Dry,172.66734324899312
2001,Imo,Groundnut,Dry,183.87948328069686
2001,Imo,Beans,Dry,175.95306723751935
2001,Jigawa,Maize,Wet,131.7701888367043
2001,Jigawa,Cassava,Wet,140.35518278910166
2001,Jigawa,Rice,Wet,173.68348936531854
2001,Jigawa,Yam,Wet,136.03613332196102
2001,Jigawa,Sorghum,Wet,154.44076528666756
2001,Jigawa,Millet,Wet,129.37534653036005
2001,Jigawa,Groundnut,Wet,95.22849750051674
2001,Jigawa,Beans,Wet,105.48939368911714
2001,Jigawa,Maize,Dry,127.86102402885473
2001,Jigawa,Cassava,Dry,129.8384668357791
2001,Jigawa,Rice,Dry,200.18803806773718
2001,Jigawa,Yam,Dry,153.42363357347975
2001,Jigawa,Sorghum,Dry,152.2378721176672
2001,Jigawa,Millet,Dry,153.8119751795314
2001,Jigawa,Groundnut,Dry,104.43965329216186
2001,Jigawa,Beans,Dry,191.60461725193497
2001,Kaduna,Maize,Wet,98.97146893480132
2001,Kaduna,Cassava,Wet,161.10317220697266
2001,Kaduna,Rice,Wet,182.85204675122745
2001,Kaduna,Yam,Wet,130.82579332131047
2001,Kaduna,Sorghum,Wet,125.59225537685707
2001,Kaduna,Millet,Wet,138.66161934421174
2001,Kaduna,Groundnut,Wet,134.62850917155055
2001,Kaduna,Beans,Wet,144.96123089988725
2001,Kaduna,Maize,Dry,126.13234132682763
2001,Kaduna,Cassava,Dry,168.12803475184947
2001,Kaduna,Rice,Dry,167.99620393072888
2001,Kaduna,Yam,Dry,135.98918482123517
2001,Kaduna,Sorghum,Dry,160.02275877007074
2001,Kaduna,Millet,Dry,147.70019187777862
2001,Kaduna,Groundnut,Dry,194.64727167408722
2001,Kaduna,Beans,Dry,165.7232478752619
2001,Kano,Maize,Wet,109.77068272985554
2001,Kano,Cassava,Wet,166.4882498391002
2001,Kano,Rice,Wet,195.58310533610853
2001,Kano,Yam,Wet,151.71644378972792
2001,Kano,Sorghum,Wet,167.18320471345714
2001,Kano,Millet,Wet,151.04768836347475
2001,Kano,Groundnut,Wet,136.90848447697448
2001,Kano,Beans,Wet,149.76761143688552
2001,Kano,Maize,Dry,118.46542318237405
2001,Kano,Cassava,Dry,155.6524321299456
2001,Kano,Rice,Dry,178.8229326443529
2001,Kano,Yam,Dry,138.98594428548864
2001,Kano,Sorghum,Dry,140.23329441373627
2001,Kano,Millet,Dry,141.70035242864796
2001,Kano,Groundnut,Dry,184.07162850899803
2001,Kano,Beans,Dry,167.97737721078263
2001,Katsina,Maize,Wet,157.47601912784467
2001,Katsina,Cassava,Wet,173.70343970779598
2001,Katsina,Rice,Wet,166.1777534648598
2001,Katsina,Yam,Wet,130.83880981944418
2001,Katsina,Sorghum,Wet,169.93368515911254
2001,Katsina,Millet,Wet,148.24126011640254
2001,Katsina,Groundnut,Wet,127.8677363530876
2001,Katsina,Beans,Wet,137.52344653029664
2001,Katsina,Maize,Dry,152.6670898401063
2001,Katsina,Cassava,Dry,140.43272950812622
2001,Katsina,Rice,Dry,192.9450181651413
2001,Katsina,Yam,Dry,118.96700436782973
2001,Katsina,Sorghum,Dry,166.22256405735993
2001,Katsina,Millet,Dry,131.3467742597566
2001,Katsina,Groundnut,Dry,163.93165415685246
2001,Katsina,Beans,Dry,161.8472642747087
2001,Kebbi,Maize,Wet,107.8863494818375
2001,Kebbi,Cassava,Wet,114.20262966628682
2001,Kebbi,Rice,Wet,135.92069342909502
2001,Kebbi,Yam,Wet,175.03141768461563
2001,Kebbi,Sorghum,Wet,159.63207308019906
2001,Kebbi,Millet,Wet,85.03460582540248
2001,Kebbi,Groundnut,Wet,171.32799019127194
2001,Kebbi,Beans,Wet,139.95665588640088
2001,Kebbi,Maize,Dry,155.5235041063903
2001,Kebbi,Cassava,Dry,178.41559556967616
2001,Kebbi,Rice,Dry,193.86585058898038
2001,Kebbi,Yam,Dry,170.65672112769138
2001,Kebbi,Sorghum,Dry,157.93073075876336
2001,Kebbi,Millet,Dry,157.03667890754537
2001,Kebbi,Groundnut,Dry,132.94511445656954
2001,Kebbi,Beans,Dry,183.23346153916893
2001,Kogi,Maize,Wet,134.75285587493676
2001,Kogi,Cassava,Wet,158.0851670820143
2001,Kogi,Rice,Wet,176.68825194356728
2001,Kogi,Yam,Wet,144.45453660246386
2001,Kogi,Sorghum,Wet,144.83002208444194
2001,Kogi,Millet,Wet,147.95788283109326
2001,Kogi,Groundnut,Wet,172.2561848519039
2001,Kogi,Beans,Wet,146.74578649067
2001,Kogi,Maize,Dry,124.89710755072407
2001,Kogi,Cassava,Dry,165.34429740368145
2001,Kogi,Rice,Dry,202.48228406350125
2001,Kogi,Yam,Dry,104.7874953417456
2001,Kogi,Sorghum,Dry,190.79819632476375
2001,Kogi,Millet,Dry,117.2660769787212
2001,Kogi,Groundnut,Dry,169.82706672001217
2001,Kogi,Beans,Dry,150.4912345666369
2001,Kwara,Maize,Wet,119.18552957742158
2001,Kwara,Cassava,Wet,136.38903275245653
2001,Kwara,Rice,Wet,187.9218539100596
2001,Kwara,Yam,Wet,142.39773542162322
2001,Kwara,Sorghum,Wet,116.69932425176891
2001,Kwara,Millet,Wet,139.71086769422698
2001,Kwara,Groundnut,Wet,175.41007597862261
2001,Kwara,Beans,Wet,216.27699604390676
2001,Kwara,Maize,Dry,141.41301891587824
2001,Kwara,Cassava,Dry,157.82027642419655
2001,Kwara,Rice,Dry,171.88039197629797
2001,Kwara,Yam,Dry,159.4388159926271
2001,Kwara,Sorghum,Dry,163.12390281821024
2001,Kwara,Millet,Dry,168.3809553045353
2001,Kwara,Groundnut,Dry,139.63743915252812
2001,Kwara,Beans,Dry,150.22721173417156
2001,Lagos,Maize,Wet,104.46059135445395
2001,Lagos,Cassava,Wet,170.79983571272845
2001,Lagos,Rice,Wet,153.88311695939268
2001,Lagos,Yam,Wet,87.80980030631292
2001,Lagos,Sorghum,Wet,156.01632392615574
2001,Lagos,Millet,Wet,155.0320314979617
2001,Lagos,Groundnut,Wet,168.19979448343125
2001,Lagos,Beans,Wet,106.62678949336737
2001,Lagos,Maize,Dry,115.49958715541872
2001,Lagos,Cassava,Dry,123.5486565860561
2001,Lagos,Rice,Dry,201.79110662082167
2001,Lagos,Yam,Dry,117.23348640098726
2001,Lagos,Sorghum,Dry,150.56670225915005
2001,Lagos,Millet,Dry,117.80235058752993
2001,Lagos,Groundnut,Dry,146.2255783705731
2001,Lagos,Beans,Dry,170.39495908601964
2001,Nasarawa,Maize,Wet,99.14423302343123
2001,Nasarawa,Cassava,Wet,157.5492487966282
2001,Nasarawa,Rice,Wet,161.3441489021076
2001,Nasarawa,Yam,Wet,143.91674282216056
2001,Nasarawa,Sorghum,Wet,126.07052488903028
2001,Nasarawa,Millet,Wet,130.5411046667362
2001,Nasarawa,Groundnut,Wet,168.06762919908408
2001,Nasarawa,Beans,Wet,127.60250037808464
2001,Nasarawa,Maize,Dry,125.29586805420443
2001,Nasarawa,Cassava,Dry,142.4343440460719
2001,Nasarawa,Rice,Dry,188.34586011699912
2001,Nasarawa,Yam,Dry,128.99513453940875
2001,Nasarawa,Sorghum,Dry,166.24892571727355
2001,Nasarawa,Millet,Dry,173.046185442826
2001,Nasarawa,Groundnut,Dry,154.69469529459064
2001,Nasarawa,Beans,Dry,180.7759949673427
2001,Niger,Maize,Wet,88.61060445229108
2001,Niger,Cassava,Wet,143.15964432670953
2001,Niger,Rice,Wet,158.15973486191947
2001,Niger,Yam,Wet,166.02373459599858
2001,Niger,Sorghum,Wet,152.38024226567657
2001,Niger,Millet,Wet,124.06472093909582
2001,Niger,Groundnut,Wet,122.47591472457448
2001,Niger,Beans,Wet,135.1672877399625
2001,Niger,Maize,Dry,125.46696487417643
2001,Niger,Cassava,Dry,202.55865789326333
2001,Niger,Rice,Dry,167.40452424253027
2001,Niger,Yam,Dry,158.97650004171098
2001,Niger,Sorghum,Dry,130.91719999923203
2001,Niger,Millet,Dry,131.124250963863
2001,Niger,Groundnut,Dry,167.8784431963894
2001,Niger,Beans,Dry,173.89873250571364
2001,Ogun,Maize,Wet,99.39829952895394
2001,Ogun,Cassava,Wet,128.66069730853357
2001,Ogun,Rice,Wet,160.4303033433759
2001,Ogun,Yam,Wet,123.98739737337436
2001,Ogun,Sorghum,Wet,139.14494460756902
2001,Ogun,Millet,Wet,102.85989489880255
2001,Ogun,Groundnut,Wet,164.7643983406508
2001,Ogun,Beans,Wet,197.9047882096114
2001,Ogun,Maize,Dry,135.36379876423038
2001,Ogun,Cassava,Dry,164.02402707449954
2001,Ogun,Rice,Dry,188.21678528944653
2001,Ogun,Yam,Dry,96.77522412074276
2001,Ogun,Sorghum,Dry,159.1640337185745
2001,Ogun,Millet,Dry,149.56914728246392
2001,Ogun,Groundnut,Dry,133.08320618419478
2001,Ogun,Beans,Dry,188.4449612390126
2001,Ondo,Maize,Wet,141.67761257472998
2001,Ondo,Cassava,Wet,145.46516924309688
2001,Ondo,Rice,Wet,153.1027402733128
2001,Ondo,Yam,Wet,114.18378351209293
2001,Ondo,Sorghum,Wet,141.66015404610147
2001,Ondo,Millet,Wet,140.143971364131
2001,Ondo,Groundnut,Wet,132.06428429290165
2001,Ondo,Beans,Wet,156.8882860064091
2001,Ondo,Maize,Dry,153.81845217035985
2001,Ondo,Cassava,Dry,163.2617344897216
2001,Ondo,Rice,Dry,176.64123725058917
2001,Ondo,Yam,Dry,136.7011023469806
2001,Ondo,Sorghum,Dry,158.46297643040725
2001,Ondo,Millet,Dry,123.94491881391406
2001,Ondo,Groundnut,Dry,169.1549163301676
2001,Ondo,Beans,Dry,180.39014888841697
2001,Osun,Maize,Wet,102.67703405416096
2001,Osun,Cassava,Wet,132.8800279032394
2001,Osun,Rice,Wet,208.98617003935334
2001,Osun,Yam,Wet,156.4379981637085
2001,Osun,Sorghum,Wet,137.32214175865022
2001,Osun,Millet,Wet,148.49473699480606
2001,Osun,Groundnut,Wet,162.93648729643485
2001,Osun,Beans,Wet,163.7973978583285
2001,Osun,Maize,Dry,109.48432605645547
2001,Osun,Cassava,Dry,186.6814260271951
2001,Osun,Rice,Dry,215.13880146118714
2001,Osun,Yam,Dry,138.83017472944954
2001,Osun,Sorghum,Dry,127.2472676288756
2001,Osun,Millet,Dry,137.69434879087137
2001,Osun,Groundnut,Dry,149.1612903355041
2001,Osun,Beans,Dry,161.0137333230454
2001,Oyo,Maize,Wet,104.68517080560085
2001,Oyo,Cassava,Wet,117.51059764344835
2001,Oyo,Rice,Wet,168.18268086760193
2001,Oyo,Yam,Wet,89.86840253207879
2001,Oyo,Sorghum,Wet,112.20088407403995
2001,Oyo,Millet,Wet,125.62047882352297
2001,Oyo,Groundnut,Wet,107.72025557098961
2001,Oyo,Beans,Wet,130.37330787858656
2001,Oyo,Maize,Dry,102.37266998771359
2001,Oyo,Cassava,Dry,190.78236564392114
2001,Oyo,Rice,Dry,195.125883200329
2001,Oyo,Yam,Dry,156.04334945320358
2001,Oyo,Sorghum,Dry,178.8980009736399
2001,Oyo,Millet,Dry,164.5138724086273
2001,Oyo,Groundnut,Dry,157.8583159769399
2001,Oyo,Beans,Dry,116.51866076648307
2001,Plateau,Maize,Wet,110.16438338869678
2001,Plateau,Cassava,Wet,130.21159188411508
2001,Plateau,Rice,Wet,182.4118156029639
2001,Plateau,Yam,Wet,120.53849398174145
2001,Plateau,Sorghum,Wet,133.7174627089383
2001,Plateau,Millet,Wet,132.7256317494361
2001,Plateau,Groundnut,Wet,164.07723901154162
2001,Plateau,Beans,Wet,115.8154017494636
2001,Plateau,Maize,Dry,145.23301302710624
2001,Plateau,Cassava,Dry,146.11761518571373
2001,Plateau,Rice,Dry,182.0349978471767
2001,Plateau,Yam,Dry,100.69690113165095
2001,Plateau,Sorghum,Dry,178.48466045689355
2001,Plateau,Millet,Dry,168.10186111339834
2001,Plateau,Groundnut,Dry,181.00977364723576
2001,Plateau,Beans,Dry,149.59734648500788
2001,Rivers,Maize,Wet,122.12690807924992
2001,Rivers,Cassava,Wet,150.8044061141731
2001,Rivers,Rice,Wet,160.41886282087034
2001,Rivers,Yam,Wet,142.42672920051623
2001,Rivers,Sorghum,Wet,141.79644524627628
2001,Rivers,Millet,Wet,168.93914424479618
2001,Rivers,Groundnut,Wet,140.0928806113688
2001,Rivers,Beans,Wet,178.90069996145482
2001,Rivers,Maize,Dry,126.4179478705772
2001,Rivers,Cassava,Dry,141.39032779855987
2001,Rivers,Rice,Dry,187.44791619080246
2001,Rivers,Yam,Dry,130.77993603932197
2001,Rivers,Sorghum,Dry,133.96527639547284
2001,Rivers,Millet,Dry,162.65646388374037
2001,Rivers,Groundnut,Dry,148.2862771158143
2001,Rivers,Beans,Dry,163.59089897386514
2001,Sokoto,Maize,Wet,136.2868838130978
2001,Sokoto,Cassava,Wet,137.1019271005307
2001,Sokoto,Rice,Wet,174.0087372713097
2001,Sokoto,Yam,Wet,85.52599996715142
2001,Sokoto,Sorghum,Wet,120.69635603512572
2001,Sokoto,Millet,Wet,142.95013024615946
2001,Sokoto,Groundnut,Wet,153.06968652548596
2001,Sokoto,Beans,Wet,157.16555449394318
2001,Sokoto,Maize,Dry,135.04333799405924
2001,Sokoto,Cassava,Dry,163.31429188167826
